ratio product,selection probability
4.023339251087438,0.0014
2.8859914368848343,0.0127
2.52360655859843,0.0286
1.8960270405476456,0.0872
0.23078192104324044,0.2424
3.597544269021539,0.0307
2.7455228271249523,0.0169
2.069983609984237,0.0283
4.586127777281217,0.003
4.586127777281217,0.0027
3.9276115339137627,0.0067
2.7551422541097486,0.0136
0.03149782437646599,0.5478
4.415640927318382,0.0038
3.7816046734831064,0.0097
0.5683187435332787,0.105
0.5683187435332787,0.1029
0.28135622269738725,0.258
0.6636049297549387,0.06
2.4256234166544175,0.024
2.327191543308402,0.0163
3.3175435255622028,0.0081
4.023339251087438,0.0017
4.586127777281217,0.0017
0.341420706127675,0.1798
1.1589697282783127,0.0408
0.8907356181428298,0.0512
4.415640927318382,0.0029
1.8960270405476456,0.0878
0.36759445649853867,0.4236
0.992554741887576,0.1005
2.161245108719489,0.0927
4.586127777281217,0.0024
2.4256234166544175,0.0236
1.1313942444730405,0.1008
2.471595604125308,0.0234
0.8664666383249406,0.0537
0.6962576327314297,0.0619
2.327191543308402,0.0136
2.327191543308402,0.0159
3.289686667639558,0.0162
4.200720351209965,0.0076
1.189279531399568,0.0563
4.023339251087438,0.001
0.8664666383249406,0.0515
0.4378883632393151,0.2259
0.762836025811642,0.0856
0.6509906111945253,0.0728
0.26947557553790513,0.2097
3.873773763913776,0.0019
0.8907356181428298,0.0539
3.4456330950261727,0.0064
3.6852272532808046,0.0034
3.873773763913776,0.0015
4.586127777281217,0.0025
2.4256234166544175,0.0229
2.4256234166544175,0.0221
1.1560504090635062,0.0301
2.2718204398632764,0.0401
1.0856305047114567,0.097
4.023339251087438,0.0023
1.1589697282783127,0.0395
4.023339251087438,0.0011
0.6962576327314297,0.0605
1.4572070147911298,0.0781
0.762836025811642,0.0856
0.5187173253758807,0.078
0.27555753524367793,0.245
3.873773763913776,0.0023
3.3175435255622028,0.0084
1.2653028098750403,0.0332
1.083619591799692,0.0444
2.6527213127592795,0.0152
3.873773763913776,0.0019
2.8323114015447453,0.0143
1.2653028098750403,0.033
0.7601378341440733,0.0491
2.4170438573913198,0.0143
1.1589697282783127,0.0419
0.992554741887576,0.102
0.8695422556126753,0.1061
3.4167006904195323,0.0146
2.069983609984237,0.03
2.359534888761794,0.0337
0.41086500438499846,0.2138
4.415640927318382,0.0036
0.4318860046093473,0.1931
2.4256234166544175,0.0253
3.1560701681233345,0.0226
0.6267903830177756,0.0939
0.40132048952912475,0.4205
4.023339251087438,0.0025
1.6493883986632274,0.0372
1.218265853911157,0.0349
3.9276115339137627,0.0075
0.83425620395857,0.054
2.7455228271249523,0.0176
3.9276115339137627,0.0069
1.6610425198363175,0.0875
0.45827806588432396,0.1648
0.5962828864992112,0.1953
1.4422945719706561,0.0407
3.6852272532808046,0.0031
2.327191543308402,0.0164
2.069983609984237,0.0285
0.9076174904660868,0.0469
1.218265853911157,0.0341
